年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類,地址,緯度,經度
106,P4600987,福懋興業股份有限公司,14001199,"284,302","46,191","330,493",雲林縣,染整業,640台灣雲林縣斗六市石榴路317號,23.7272352,120.5880423
106,P4601984,福懋興業股份有限公司第二廠,14001199,"27,532","73,807","101,339",雲林縣,紡織品製造業,640台灣雲林縣斗六市石榴路317號,23.7272352,120.5880423
106,P4602374,展頌股份有限公司斗六廠,22927617,"28,617","23,118","51,735",雲林縣,人造纖維製造業,640台灣雲林縣斗六市斗工十路156-1號,23.7146742,120.5976034
106,P4602758,富喬工業股份有限公司,16834268,"56,889","69,789","126,678",雲林縣,其他非金屬礦物製品製造業,640台灣雲林縣斗六市斗工十六路8號,23.7098924,120.5965904
106,P46A0693,旭硝子顯示玻璃股份有限公司斗六二廠,70584724,"96,920","180,246","277,166",雲林縣,玻璃及其製品製造業,640台灣雲林縣斗六市科工七路8號,23.7180315,120.5035408
106,P48A0851,富喬工業股份有限公司雲林分公司,16834268,"35,687","45,412","81,099",雲林縣,玻璃及其製品製造業,640台灣雲林縣斗六市斗工十六路8號,23.7098924,120.5965904
106,P5500191,合眾紙業股份有限公司林內廠,4380087,"35,530","32,922","68,452",雲林縣,紙漿、紙及紙板製造業,643台灣雲林縣林內鄉瑞農65號,23.7670948,120.6046704
106,P5801513,南亞塑膠工業股份有限公司麥寮廠,75370905,"380,930","998,614","1,379,544",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉中山高速公路,23.79864,120.21748
106,P5801602,台灣塑膠工業股份有限公司麥寮廠,75708007,"513,987","4,269,706","4,783,693",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉台塑工業園區1號,23.8002145,120.2157963
106,P5801719,麥寮汽電股份有限公司,96975970,"11,214,352",,"11,214,352",雲林縣,電力供應業,638台灣雲林縣麥寮鄉7號,23.8041865,120.1914995
106,P5801728,台塑石化股份有限公司麥寮二廠,86522210,"4,807,328","235,783","5,043,111",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉工業路17號,23.7771766,120.1874829
106,P5801773,台灣化學纖維股份有限公司麥寮廠,58650902,"542,461","1,281,773","1,824,234",雲林縣,化學原材料製造業,"638台灣雲林縣麥寮鄉5號, 台 塑 工業 園區",23.8136467,120.2098154
106,P5802092,台灣化學纖維股份有限公司海豐廠,58650902,"1,298,390","2,094,993","3,393,383",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉638,23.761906,120.1759649
106,P5802387,大連化學工業股份有限公司麥寮廠,12233428,"159,396","758,907","918,303",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉25號,23.759851,120.1726932
106,P5802421,台塑石化股份有限公司麥寮一廠,86522210,"14,722,075",,"14,722,075",雲林縣,化學原材料製造業,638台灣雲林縣麥寮鄉中山高速公路,23.79864,120.21748
106,P5802430,台塑石化股份有限公司麥寮三廠,86522210,"7,423,131","64,244","7,487,375",雲林縣,未分類其他化學製品製造業,638台灣雲林縣麥寮鄉麥寮鄉台塑工業園區39號,23.762269,120.187877
106,P5805244,南亞塑膠工業股份有限公司海豐總廠,75370905,"380,518","1,206,380","1,586,898",雲林縣,化學原材料製造業,"638台灣雲林縣麥寮鄉42號, 台塑工業園區",23.7737178,120.1913452
106,Q6901613,福隆玻璃纖維股份有限公司,22663571,"25,814","30,611","56,425",嘉義縣,其他非金屬礦物製品製造業,621台灣嘉義縣民雄鄉中華路89號,23.526617,120.456131
106,Q6907286,嘉惠電力(股)有限公司,96976990,"839,720","11,974","851,694",嘉義縣,電力供應業,62148台灣嘉義縣民雄鄉松山村松子腳688號,23.5317971,120.4726806
106,Q7100245,台灣必成股份有限公司新港廠,22662355,"75,445","181,544","256,989",嘉義縣,玻璃及其製品製造業,616台灣嘉義縣新港鄉2-1號,23.5111242,120.3695728
106,Q7100254,台灣化學纖維股份有限公司新港廠,58650902,"2,185,977","34,225","2,220,202",嘉義縣,人造纖維製造業,616002台灣嘉義縣新港鄉1號,23.5221981,120.3825302
106,Q7100272,南亞塑膠工業股份有限公司新港廠,75370905,"40,745","886,554","927,299",嘉義縣,塑膠製品製造業,616台灣嘉義縣新港鄉三間厝38號,23.5216367,120.3824802
106,Q7600375,南亞塑膠工業股份有限公司嘉義廠,75370905,"335,942",97,"336,039",嘉義縣,塑膠製品製造業,612台灣嘉義縣太保市北港路二段201號,23.4970118,120.3783989
106,R0300482,統懋半導體股份有限公司新市總廠,22404266,484,"6,146","6,630",臺南市,其他電子零組件製造業,744台灣臺南市新市區中山路76號,23.0763778,120.3009793
106,R0300606,得力實業股份有限公司,73686632,"32,240","36,165","68,405",臺南市,染整業,744台灣臺南市新市區復興路820號,23.1047554,120.2949128
106,R0301603,宏捷科技股份有限公司南科大利廠,16130423,"9,532","10,489","20,021",臺南市,半導體製造業,744台灣臺南市新市區大利一路6號,23.1079748,120.2797648
106,R0304131,聯華電子股份有限公司Fab12A廠,47217677,"105,972","463,415","569,387",臺南市,半導體製造業,744台灣臺南市新市區南科二路18號,23.0956627,120.2790714
106,R0305156,瀚宇彩晶南科TFT-LCD三廠,16450500,"107,032","222,142","329,174",臺南市,光電材料及元件製造業,741台灣臺南市新市區南科二路35號,23.09469,120.2800349
106,R03A0450,群創光電股份有限公司樹谷分公司,12800225,"37,551","435,499","473,050",臺南市,光電材料及元件製造業,74148台灣臺南市新市區紫楝路21號,23.1007961,120.2624638
106,R03A1894,群創光電股份有限公司B廠,12800225,"177,926","512,232","690,158",臺南市,光電材料及元件製造業,741台灣臺南市善化區南科八路12號B棟,23.1154249,120.2762664
106,R03A1903,群創光電股份有限公司A廠,12800225,"33,890","76,565","110,455",臺南市,光電材料及元件製造業,744台灣臺南市新市區奇業路1號,23.0875622,120.2815577
106,R03A1913,群創光電股份有限公司D廠,12800225,"62,799","740,834","803,633",臺南市,光電材料及元件製造業,744台灣臺南市新市區環西路一段3號,23.090312,120.277275
106,R0500240,宏遠興業股份有限公司,22817999,"81,579","80,638","162,217",臺南市,染整業,743台灣臺南市山上區256號,23.1133126,120.3422775
106,R0503072,森霸電力公司豐德電廠,70783499,"1,495,130","6,473","1,501,603",臺南市,電力供應業,743台灣臺南市山上區66號,23.0842713,120.3559143
106,R1001719,台南紡織股份有限公司仁德廠,68919301,"38,956","54,260","93,216",臺南市,紡紗業,717台灣臺南市仁德區中正路二段1034巷6號,22.9642474,120.2559933
106,R1002065,奇美實業股份有限公司(仁德廠),68387705,"169,527","332,402","501,929",臺南市,塑膠及合成橡膠原料製造業,717台灣臺南市仁德區中正路一段398號,22.9272249,120.2431587
106,R1002547,豐年豐和企業股份有限公司上崙一廠,16635562,"42,421","10,952","53,373",臺南市,動植物油脂製造業,717台灣臺南市仁德區崑崙路201號,22.9328505,120.2508391
106,R10A3047,奇美實業股份有限公司旭美廠,68387705,"211,623","30,107","241,730",臺南市,塑膠及合成橡膠原料製造業,717台灣臺南市仁德區中正路一段398號,22.9272249,120.2431587
106,R1412418,統一實業股份有限公司二廠,73252657,"45,411","96,827","142,238",臺南市,金屬加工處理業,710台灣臺南市永康區中正北路837號,23.0505581,120.2667841
106,R14A1883,易昇鋼鐵股份有限公司,28098406,"28,320","106,264","134,584",臺南市,鋼鐵製造業,710台灣臺南市永康區正南一街200號,23.0281573,120.2250601
106,R8400416,台灣紙業股份有限公司新營紙廠,11912102,"6,301","27,307","33,608",臺南市,化學原材料製造業,730台灣臺南市新營區南紙街94號,23.2983704,120.2929109
106,R8400827,榮剛材料科技股份有限公司新營廠,84252697,"80,555","91,282","171,837",臺南市,鋼鐵製造業,730台灣臺南市新營區新中路35號,23.3016583,120.2809331
106,R8500582,華新麗華股份有限公司鹽水廠,35412204,"121,891","192,009","313,900",臺南市,鋼鐵製造業,737台灣臺南市鹽水區3之10號,23.3340512,120.2905244
106,R9001677,台灣積體電路製造股份有限公司十四廠                                                                  ,22099131,"221,933","823,530","1,045,463",臺南市,半導體製造業,741台灣臺南市善化區南科北路1號,23.1145277,120.2743889
106,R9004230,台灣積體電路製造股份有限公司六廠,22099131,"157,903","211,184","369,087",臺南市,半導體製造業,744台灣臺南市新市區南科北路1號,23.1100289,120.2735232
106,R90A1360,台灣積體電路製造股份有限公司先進封裝廠,22099131,"5,553","45,574","51,127",臺南市,半導體製造業,741台灣臺南市善化區南科北路1之1號,23.1098041,120.2712618
106,R90A1469,群創光電股份有限公司C廠,12800225,149,"20,493","20,642",臺南市,光電材料及元件製造業,741台灣臺南市善化區南科八路12號B棟,23.1154249,120.2762664
106,R90A1716,群創光電股份有限公司觸控南科廠,12800225,194,"24,467","24,661",臺南市,光電材料及元件製造業,741台灣臺南市善化區南科八路12號B棟,23.1154249,120.2762664
106,R9701341,威致鋼鐵工業股份有限公司,69771636,"107,693","219,756","327,449",臺南市,鋼鐵製造業,720台灣臺南市官田區南廍123號,23.2262982,120.3104239
106,R9701850,官田鋼鐵股份有限公司官田廠,72065240,"23,122","19,581","42,703",臺南市,鋼鐵製造業,72046台灣臺南市官田區119-5號,23.2183221,120.3061311
106,R9702160,台灣汽電共生股份有限公司官田廠,86685142,"397,723","5,289","403,012",臺南市,電力供應業,720台灣臺南市官田區工業西路28號,23.2107951,120.3201115
106,S1601990,燁聯鋼鐵股份有限公司,23218395,"307,091","421,766","728,857",高雄市,鋼鐵製造業,820台灣高雄市岡山區興隆街600號,22.8309261,120.3005934
106,S1602102,中鴻鋼鐵股份有限公司熱軋廠,7838854,"160,384","145,341","305,725",高雄市,鋼鐵製造業,820台灣高雄市岡山區興隆街576號,22.82647,120.29961
106,S1900283,和益化學工業股份有限公司,4312878,"64,442","26,549","90,991",高雄市,塑膠及合成橡膠原料製造業,832台灣高雄市林園區石化三路9號,22.4876543,120.4058487
106,S1900372,台灣氯乙烯工業股份有限公司林園廠,19084015,"113,720","96,993","210,713",高雄市,化學原材料製造業,832台灣高雄市林園區工業一路1號,22.499011,120.4069092
106,S1900569,中國合成橡膠股份有限公司碳煙廠,4382114,"201,986","32,906","234,892",高雄市,石油及煤製品製造業,832台灣高雄市林園區石化四路1號,22.4863542,120.4087585
106,S1900578,東聯化學股份有限公司高雄林園廠,14057995,"52,759","290,180","342,939",高雄市,化學原材料製造業,832台灣高雄市林園區工業三路3號,22.493906,120.4147949
106,S1900612,聯成化學科技股份有限公司林園廠,4748660,"72,214","17,268","89,482",高雄市,化學原材料製造業,832台灣高雄市林園區工業二路3號,22.5030674,120.4136687
106,S1900658,台灣苯乙烯工業股份有限公司高雄廠,20844865,"355,120","35,785","390,905",高雄市,化學原材料製造業,832台灣高雄市林園區工業一路7號,22.5073491,120.405701
106,S1900685,台灣塑膠工業股份有限公司林園廠,75708007,"717,714","103,402","821,116",高雄市,化學原材料製造業,832台灣高雄市林園區石化一路1號,22.5075475,120.4118101
106,S1900694,台灣石化合成股份有限公司林園廠,30974253,"42,912","90,877","133,789",高雄市,未分類其他化學製品製造業,832台灣高雄市林園區工業二路1號,22.4988619,120.4144485
106,S1900710,台灣中油股份有限公司石化事業部林園石化廠,3707901,"2,065,851","83,481","2,149,332",高雄市,化學原材料製造業,832台灣高雄市林園區石化二路3號,22.4986779,120.406679
106,S1901002,合興石化工業股份有限公司林園廠,23531178,"39,013","34,134","73,147",高雄市,未分類其他化學製品製造業,832台灣高雄市林園區工業二路1號,22.4988619,120.4144485
106,S1901066,信昌化學工業股份有限公司林園廠,86120031,"195,384","141,031","336,415",高雄市,化學原材料製造業,832台灣高雄市林園區工業三路9號,22.4970261,120.4150045
106,S2001314,長春石油化學股份有限公司大發廠,11384806,"621,459","56,931","678,390",高雄市,蒸汽供應業,831台灣高雄市大寮區建業路11號,22.5710517,120.4276788
106,S2005081,長春人造樹脂廠股份有限公司大發廠,11384708,"358,735","179,108","537,843",高雄市,化學原材料製造業,831台灣高雄市大寮區華西路8號,22.5751524,120.4229687
106,S2005652,大連化學工業股份有限公司大發廠,12233428,"108,316","624,043","732,359",高雄市,化學原材料製造業,831台灣高雄市大寮區華西路8之1號,22.5748121,120.4256747
106,S2015916,長春人造樹脂廠股份有限公司大發二廠,11384708,"82,054","233,337","315,391",高雄市,化學原材料製造業,831台灣高雄市大寮區華西路8號,22.5751524,120.4229687
106,S2100223,中華紙漿股份有限公司久堂廠,94025264,"424,099","23,628","447,727",高雄市,紙漿、紙及紙板製造業,840台灣高雄市大樹區久堂路112號,22.6597566,120.4204955
106,S2201092,長春人造樹脂廠股份有限公司高雄廠,11384708,"33,461","91,922","125,383",高雄市,塑膠及合成橡膠原料製造業,814台灣高雄市仁武區工業一路14號,22.7003373,120.34104
106,S2201109,台灣塑膠工業股份有限公司仁武廠,75708007,"2,585,757","17,771","2,603,528",高雄市,化學原材料製造業,814台灣高雄市仁武區水管路100號,22.7057305,120.334949
106,S2201154,三芳化學工業股份有限公司,83387850,"31,010","28,368","59,378",高雄市,塑膠及合成橡膠原料製造業,814台灣高雄市仁武區鳳仁路402號,22.721594,120.3352089
106,S2300401,中國人造纖維股份有限公司高雄總廠,7066907,"420,606","35,193","455,799",高雄市,化學原材料製造業,815台灣高雄市大社區經建路8號,22.7247531,120.3360897
106,S2300410,中國石油化學工業開發股份有限公司大社廠,3084741,"154,688","32,005","186,693",高雄市,化學原材料製造業,815台灣高雄市大社區經建路1號,22.7258043,120.3403145
106,S2300429,國喬石油化學股份有限公司,4212250,"637,046",,"637,046",高雄市,石油及煤製品製造業,815台灣高雄市大社區興工路4號,22.7210212,120.341794
106,S2300438,台橡股份有限公司高雄廠,3553737,"93,271","72,904","166,175",高雄市,塑膠及合成橡膠原料製造業,815台灣高雄市大社區興工路2號,22.7241632,120.3403621
106,S2300447,高雄塑酯化學股份有限公司,85803825,"85,680","22,448","108,128",高雄市,化學原材料製造業,815台灣高雄市大社區興工路1號,22.7240417,120.3410755
106,S2300465,大連化學工業股份有限公司高雄廠,12233428,"33,301","72,054","105,355",高雄市,化學原材料製造業,815台灣高雄市大社區興工路1之3號,22.7202288,120.3424248
